"state","county","total","p_f","p_m","p_wa","p_ba","p_ia","p_aa","p_na","p_h","15-19y","20-29y","30-49y","50-69y","over 70y"
"Alabama","Chilton County",45274,0.5072889517162168,0.4927110482837832,0.8692627114900384,0.10310553518575782,0.006339179219861289,0.004947652074038079,0.001722843132923974,0.08141538189689447,0.06456244201970225,0.06246410743473075,0.06213279144762999,0.058620841984361884,0.01599151831073022
"Alabama","Choctaw County",12533,0.5240564908641188,0.4759435091358813,0.573924838426554,0.4113939200510652,0.002313891326896992,0.0024734700390967846,0,0.012287560839384027,0.05760791510412511,0.055373813133328016,0.05936328093832283,0.06989547594350913,0.026170908800765978
"Alabama","Clarke County",22760,0.5243409490333919,0.4756590509666081,0.5248242530755711,0.452768014059754,0.005887521968365553,0.004525483304042179,0.00026362038664323376,0.014674868189806678,0.061511423550087874,0.061775043936731104,0.05900702987697715,0.062478031634446395,0.02227592267135325
"Alabama","Clay County",14190,0.5081747709654686,0.49182522903453135,0.8320648343904158,0.13995771670190274,0.005637773079633545,0.002677942212825934,0,0.03276955602536998,0.05454545454545454,0.05433403805496829,0.06257928118393234,0.06307258632840028,0.0222692036645525
"Alabama","Cleburne County",15103,0.5067205191021651,0.49327948089783485,0.9474276633781368,0.02972919287558763,0.004502416738396345,0.0023174203800569422,0.0007945441303052374,0.02721313646295438,0.05919353770774018,0.056147785208236774,0.06528504270674701,0.06151095808779713,0.02065814738793617
"Alabama","Coffee County",54174,0.5052608262266032,0.4947391737733968,0.7585003876398272,0.17257355927197549,0.01463801823753092,0.017296119909919888,0.004467087532764795,0.08843725772510798,0.06431129324029977,0.061302469819470594,0.06626795141580832,0.05388193598405139,0.01735149702809466
"Alabama","Colbert County",57474,0.5180951386713992,0.4819048613286008,0.8008316804120124,0.16259526046560183,0.006768277829975293,0.006959668719768939,0.000748164387375161,0.033702195775481086,0.05539896300936076,0.061488673139158574,0.05920938163343425,0.06371576712948464,0.022131746528865227
"Alabama","Conecuh County",11328,0.5181850282485876,0.4818149717514124,0.5155367231638418,0.4580685028248588,0.006267655367231639,0.003001412429378531,0.00035310734463276836,0.02754237288135593,0.053848870056497175,0.05446680790960452,0.057644774011299436,0.0726518361581921,0.024099576271186442
"Alabama","Coosa County",10450,0.4924401913875598,0.5075598086124402,0.676555023923445,0.29578947368421055,0.007464114832535885,0.0019138755980861245,0.002105263157894737,0.02736842105263158,0.04478468899521531,0.05588516746411483,0.06411483253588517,0.08325358851674641,0.02430622009569378
"Alabama","Covington County",37524,0.5146572860036244,0.48534271399637563,0.8414881142735317,0.12746508900970047,0.007861635220125786,0.005249973350389085,0.00013324805457840317,0.020520200405074084,0.05972177806204029,0.054951497708133464,0.056710372028568386,0.06737021639484063,0.025556976868137724
"Alabama","Crenshaw County",13083,0.5097454712221967,0.49025452877780323,0.7175724222273179,0.23840097836887564,0.0073377665673010775,0.01238248108232057,0.00045861041045631735,0.024612092027822365,0.06282962623251548,0.060918749522280824,0.061300924864327755,0.06206527554842162,0.020713903538943666
"Alabama","Cullman County",89496,0.5030951103959953,0.49690488960400464,0.9574953070528291,0.014190578349870385,0.006625994457852865,0.0068941628676141955,0.000770984178063824,0.04676186645213194,0.05928756592473407,0.061946902654867256,0.0620362921247877,0.06027085009385894,0.015553767766157146
"Alabama","Dale County",49342,0.5084309513193628,0.49156904868063717,0.729439422804102,0.21579992703984435,0.008653885128288274,0.014470430870252524,0.0018645373110129301,0.07287908880872279,0.05800332374042398,0.07326415629686676,0.055530785132341616,0.05822625754934944,0.01755097077540432
"Alabama","Dallas County",37619,0.5356867540338659,0.46431324596613416,0.2707674313511789,0.7098806454185385,0.003083548207023047,0.005688614795714931,0.0004253169940721444,0.011775964273372498,0.06754565512108243,0.0550785507323427,0.05481272761104761,0.06741274356043489,0.018235466120843192
"Alabama","DeKalb County",71813,0.5014969434503502,0.49850305654964977,0.9241362984417864,0.01950900254828513,0.020943283249550918,0.005124420369570969,0.006405525461963712,0.15791012769275758,0.06814922089315305,0.06021193934245889,0.06344255218414493,0.05675852561513932,0.015317560887304528
"Alabama","Elmore County",89304,0.5133364686912121,0.486663531308788,0.7536616500940607,0.2152647137866165,0.004982979485801308,0.007670429096121114,0.001119770670966586,0.031185613186419422,0.06168816626354923,0.06584251545283526,0.064913105795933,0.055686195467168326,0.013314073277792708
"Alabama","Escambia County",36699,0.4948091228643832,0.5051908771356167,0.6200441428921769,0.3156761764625739,0.03713997656611897,0.003188097768331562,0.0007629635684896046,0.02648573530613913,0.05956565573993842,0.06564211558898063,0.0632442300880133,0.05779449031308755,0.017820649064007193
"Alabama","Etowah County",103162,0.5128535701130261,0.4871464298869739,0.8042980942595142,0.15793606172815572,0.007153796940733991,0.008753223086020046,0.0034024156181539714,0.04632519726255792,0.059459878637482796,0.06190263856846513,0.06386072390996685,0.06261995696089645,0.016294759698338535
"Alabama","Fayette County",16148,0.5089175130047064,0.49108248699529355,0.8591156799603666,0.11382214515729502,0.005078028238791181,0.0052638097597225665,0,0.020931384691602675,0.05907852365618033,0.05790190735694823,0.05740648996779787,0.0668194203616547,0.019383205350507804
"Alabama","Franklin County",32013,0.49851622778246335,0.5014837722175366,0.9125355324399462,0.045106675413113424,0.017992690469496767,0.0038109518008309124,0.0024052728579014777,0.19011026770374537,0.06503607909286853,0.05941336332115078,0.06381782400899634,0.05560241152031987,0.015931028019866927
"Alabama","Geneva County",26701,0.5089322497284746,0.49106775027152544,0.8675705029774166,0.09325493427212464,0.011872214523800606,0.0039698887682109284,0.0007115838358113929,0.04662746713606232,0.06138346878394068,0.054005467960001496,0.060447174263136214,0.06775027152541103,0.02048612411520168
"Alabama","Greene County",7629,0.5348014156508062,0.46519858434919387,0.18416568357582908,0.7974832874557609,0.0048499147987940755,0.003539127015336217,0,0.019268580416830515,0.05885437147725783,0.05426661423515533,0.0508585659981649,0.08126884257438721,0.029230567571110238
"Alabama","Hale County",14754,0.5246712755862817,0.4753287244137183,0.4082282770774027,0.5771316253219466,0.0033211332519994577,0.0033889114816320997,0.00040666937779585197,0.015588992815507659,0.0584248339433374,0.06405042700284669,0.05246034973566491,0.06642266503998916,0.022976819845465637
"Alabama","Henry County",17459,0.5178990778395097,0.4821009221604903,0.7214617102926857,0.2511025831949138,0.005269488515951658,0.005326765565038089,0.0001718311472592932,0.027263875365141188,0.05905263760811043,0.0514347900796151,0.0654676671057907,0.07251274414342174,0.023655421272696032
"Alabama","Houston County",107458,0.5193098699026596,0.48069013009734035,0.6819687691935454,0.27724320199519814,0.005676636453311992,0.011613839825792402,0.0009957378696793166,0.036451450799382085,0.06095404716261237,0.06221965791285898,0.06002345102272516,0.05928828007221426,0.018397885685570176
"Alabama","Jackson County",52773,0.5063384685350464,0.4936615314649537,0.9126257745438008,0.03507475413563754,0.01606882307240445,0.006196350406457848,0.001383283118261232,0.03304720216777519,0.05889375248706725,0.05773785837454759,0.06535539006689027,0.06840619256058969,0.01862694938699714
"Alabama","Jefferson County",667820,0.5252927435536522,0.4747072564463478,0.5264951633673745,0.43789044952232636,0.0028795184331107185,0.01844658740379144,0.0005076218142613279,0.04272109250995777,0.06293462310203349,0.06990656164834835,0.058458866161540536,0.057189062921146415,0.017828157287891947
"Alabama","Lamar County",13689,0.5054423259551465,0.4945576740448535,0.8744977719336694,0.10314851340492366,0.004236978595952955,0.0011688216816421945,0.00014610271020527432,0.020965738914456862,0.060194316604573014,0.049967126890203814,0.06472350062093651,0.06742640075973409,0.024033895828767624
"Alabama","Lauderdale County",94043,0.517071977712323,0.4829280222876769,0.8671990472443457,0.09942260455323629,0.004880746041704327,0.00920855353402167,0.000744340354944015,0.030985825632955138,0.0661293238199547,0.0630881617983263,0.05503865253128888,0.06447050817179376,0.020979764575779165
"Alabama","Lawrence County",33090,0.5079782411604714,0.49202175883952853,0.7857358718646117,0.10404956180114838,0.05883952855847688,0.002508310667875491,0.00021154427319431852,0.026261710486551827,0.05974614687216682,0.05917195527349652,0.06113629495315805,0.060471441523118764,0.015744938047748566
"Alabama","Lee County",177218,0.5065681815616924,0.49343181843830763,0.7063165141238474,0.22968321502330463,0.0036226568407272397,0.04169441027435136,0.0009705560383256779,0.03935266169350743,0.0816847047139681,0.07112708641334402,0.05685652698935774,0.04523242560010834,0.010738186865893984
"Alabama","Limestone County",107517,0.4972888008407973,0.5027111991592027,0.8058074537049955,0.14062892379809705,0.008054540212245505,0.01932717616748979,0.0017020564189849047,0.06456653366444376,0.0611345182622283,0.06321790972590381,0.06704056102755843,0.05183366351367691,0.014118697508301014
"Alabama","Lowndes County",9965,0.5284495735072755,0.47155042649272455,0.2589061716006021,0.7245358755644756,0.0036126442548921225,0.004716507777220271,0.00040140491721023583,0.019367787255393877,0.0554942298043151,0.05579528349222278,0.05107877571500251,0.0677370797792273,0.022378324134470648
"Alabama","Macon County",18895,0.544800211696216,0.45519978830378405,0.1801005557025668,0.798518126488489,0.0030166710770044985,0.005027785128340831,0.00015877216194760518,0.020534532945223605,0.08774808150304313,0.059327864514421805,0.04985445885154803,0.06774278909764488,0.02090500132310135
"Alabama","Madison County",395211,0.5064256814714165,0.49357431852858347,0.6879464387377882,0.24785241301481994,0.007816077993780538,0.026727494933086376,0.0010424811050299713,0.05470748536857527,0.06330795448507254,0.07106077513024688,0.057814686332111204,0.05178246556902515,0.01589277626381857
"Alabama","Marengo County",18996,0.5288481785639082,0.4711518214360918,0.4646241313960834,0.51647715308486,0.0026321330806485578,0.0037376289745209516,0.0017898504948410192,0.029532533164876817,0.06169719941040219,0.06264476731943568,0.05974942093072226,0.06417140450621184,0.023899768372288903
"Alabama","Marion County",29246,0.4992819530876017,0.5007180469123983,0.9337003350885591,0.043664090815838066,0.004889557546331122,0.0033850783013061616,0.000786432332626684,0.026807084729535663,0.057546331122204746,0.056349586268207616,0.06099979484373932,0.060726253162825684,0.023490391848457907
"Alabama","Marshall County",98228,0.5052021826770371,0.4947978173229629,0.926019057702488,0.031365802011646376,0.01184998167528607,0.007757462230728509,0.003858370322107749,0.15601457832797166,0.067577472818341,0.05977928900109948,0.058231868713605084,0.055656228366657165,0.015749073583906828
"Alabama","Mobile County",413073,0.5226896940734447,0.4773103059265554,0.5852113306848911,0.3657634364870132,0.00946079748615862,0.02120690531697787,0.00042365393041907844,0.030987258910652595,0.0632624257697792,0.068314801499977,0.05707949926526304,0.05721264764339475,0.016057694402684272
"Alabama","Monroe County",19648,0.5211217426710097,0.47887825732899025,0.550132328990228,0.41286644951140067,0.013640065146579805,0.004682410423452769,0.00040716612377850165,0.016795602605863193,0.06234731270358306,0.05878460912052117,0.061482084690553745,0.0724755700325733,0.02463355048859935
"Alabama","Montgomery County",227434,0.5280389035940097,0.4719610964059903,0.3407538011027375,0.605573485055005,0.0031437691813888864,0.034159360517776585,0.0008485978349763009,0.038670559371070286,0.06539039897288884,0.06833191167547509,0.05727375854093935,0.05501376223431853,0.016198105824107214
"Alabama","Morgan County",123668,0.5058301258207458,0.4941698741792541,0.8236164569654235,0.13289614128149563,0.011118478506970276,0.006913672089788789,0.00150402691076107,0.08968366917876897,0.06330659507714202,0.05963547562829511,0.06036323058511499,0.05890772067147524,0.016600899181679982
"Alabama","Perry County",8355,0.5353680430879713,0.46463195691202874,0.3018551765409934,0.6782764811490126,0.0038300418910831835,0.006104129263913824,0.0008378216636744464,0.015918611609814483,0.09347695990424895,0.05780969479353681,0.05326152004787552,0.06319569120287254,0.023099940155595453
"Alabama","Pickens County",18801,0.4977394819424499,0.5022605180575501,0.5772565289080368,0.40072336577841605,0.0029253763097707567,0.0037232062124355086,0.0036168288920802086,0.05531620658475613,0.056273602467953834,0.0630285623105154,0.06350726025211426,0.0633476942715813,0.019201106324131696
"Alabama","Pike County",32991,0.5205055924343003,0.4794944075656997,0.571549816616653,0.3837713315752781,0.0070625322057530845,0.017398684489709316,0.0008184050195507866,0.024430905398442,0.08402291534054743,0.06829135218696009,0.0484374526385984,0.049013367281986,0.016125610014852534
"Alabama","Randolph County",21989,0.5138933102915094,0.48610668970849064,0.7826185820182818,0.1884578652962845,0.0052753649552048755,0.005184410387011688,0.0010459775342216563,0.02946928009459275,0.062031015507753876,0.057028514257128564,0.05843831006412297,0.06726090317886216,0.021101459820819502
"Alabama","Russell County",58722,0.5230577977589319,0.4769422022410681,0.4907189809611389,0.46369333469568474,0.006607404379959811,0.008054902762167502,0.002877967371683526,0.05912605156500119,0.058512993426654406,0.07412894656176561,0.05829161132114029,0.054306733421886175,0.014321719287490209
"Alabama","St. Clair County",92748,0.5033855177470135,0.4966144822529866,0.8667464527536982,0.10358174839349636,0.003913831026005951,0.008992107646526071,0.0009056799068443525,0.026092206840039676,0.059516108164057446,0.06008754905766162,0.06470220382110665,0.0580174235563031,0.014156639496269462
"Alabama","Shelby County",226902,0.5143365858388202,0.4856634141611797,0.8153035231068919,0.14091986848948004,0.004072242642197953,0.02388696441635596,0.0005420842478250522,0.05973063260791002,0.06747847088170224,0.05887123075160201,0.06854941781033222,0.05553498867352425,0.015116658293007554
"Alabama","Sumter County",12164,0.5391318645182506,0.46086813548174943,0.2615915817165406,0.7090595198947715,0.001644195988161789,0.017181848076290696,0.0003288391976323578,0.014468924695823742,0.0739888194672805,0.0670009865175929,0.04850378165077277,0.06856297270634659,0.02638934560999671
"Alabama","Talladega County",81524,0.5149035866738629,0.48509641332613707,0.6393700014719592,0.331767332319317,0.004035621412099504,0.0057774397723369805,0.00023306020313036653,0.025857416220990137,0.06157695893233894,0.06209214464452186,0.06160149158530003,0.0643614150434228,0.016682204013542024
"Alabama","Tallapoosa County",41023,0.5128098871364845,0.4871901128635156,0.7059698218072789,0.26906857128927675,0.004217146478804573,0.005704117202544914,0.0004875313848328986,0.026082929088560077,0.05394534773176023,0.05669990005606611,0.055700460717158666,0.07422665334080882,0.01859932233137508
"Alabama","Tuscaloosa County",227007,0.5178210363557071,0.4821789636442929,0.6363548260626324,0.32900307038989984,0.0034139916390243472,0.016752787358980118,0.0006872034783068364,0.04179606796266194,0.08275515732995017,0.07022690930235631,0.056482839736219585,0.05103366856528653,0.013316769967445938
"Alabama","Walker County",64818,0.5100589342466598,0.4899410657533401,0.908621062050665,0.06171125304699312,0.005446018081397143,0.005183745255947422,0.0010645191150606313,0.02951340676972446,0.057530315653059334,0.061448980221543395,0.05972106513622759,0.06391743034342312,0.016183776111573945
"Alabama","Washington County",15147,0.5103320789595299,0.4896679210404701,0.664091899386017,0.2298805043903083,0.07909156928764773,0.00825245923285139,0.0013864131511190335,0.017363174225919323,0.06159635571400277,0.05783323430382254,0.058823529411764705,0.06364296560374992,0.01762725292137057
"Alabama","Wilcox County",10446,0.5291977790541834,0.4708022209458166,0.2804901397664178,0.7007466973004021,0.0022975301550832855,0.0026804518475971664,0.00019146084625694046,0.015412598123683707,0.06442657476546046,0.060884549109707066,0.05485353245261344,0.06892590465249857,0.022305188588933562
"Alabama","Winston County",23652,0.5057077625570776,0.4942922374429224,0.9591577879249112,0.010950448165060037,0.00837138508371385,0.00380517503805175,0.002071706409605953,0.033105022831050226,0.057711821410451544,0.05432944359884999,0.061432437003213256,0.06650600372061559,0.023084728564180618
"Alaska","Aleutians East Borough",3398,0.3298999411418481,0.6701000588581518,0.2198351971748087,0.10800470865214833,0.1983519717480871,0.4190700412007063,0.01059446733372572,0.1612713360800471,0.02413184226015303,0.08858151854031783,0.11859917598587405,0.03708063566804003,0.009711595055915245
"Alaska","Aleutians West Census Area",5059,0.32595374579956515,0.6740462542004348,0.3269420834156948,0.07372998616327338,0.11919351650523818,0.39118402846412337,0.033603478948408774,0.1472623048033208,0.03478948408776438,0.08796204783554062,0.09705475390393359,0.0407195097845424,0.0023720102787112077
"Alaska","Anchorage Municipality",288121,0.48805883639165487,0.5119411636083451,0.6282082874903252,0.05819082954730825,0.09251321493400343,0.100561916694722,0.03219827780689363,0.09660177494871947,0.06076266568559737,0.08082715248107566,0.05627149704464444,0.04779589130955397,0.010044391071806637
"Alaska","Bethel Census Area",18557,0.47658565500889155,0.5234143449911085,0.0926873955919599,0.01061594007652099,0.8457724847766341,0.01018483591097699,0.002263296869105998,0.02107021609096298,0.08411920030177292,0.07183273158376893,0.044511505092417955,0.035350541574607965,0.0034488333243519968
"Alaska","Bristol Bay Borough",838,0.4606205250596659,0.5393794749403341,0.41646778042959426,0.008353221957040573,0.3353221957040573,0.025059665871121718,0.002386634844868735,0.09785202863961814,0.03699284009546539,0.07517899761336516,0.05250596658711217,0.06921241050119331,0.014319809069212411
"Alaska","Chugach Census Area",6941,0.4657830283820775,0.5342169716179225,0.7154588675983288,0.011669788214954617,0.12361331220285261,0.06684915718196226,0.00792393026941363,0.061806656101426306,0.04999279642702781,0.057916726696441434,0.05157758248091053,0.07117130096527878,0.007635787350525861
"Alaska","Copper River Census Area",2630,0.4555133079847909,0.5444866920152092,0.6923954372623574,0.008745247148288974,0.18288973384030419,0.027756653992395436,0.0034220532319391636,0.05817490494296578,0.06425855513307985,0.04980988593155893,0.04714828897338403,0.06692015209125475,0.014068441064638783
"Alaska","Denali Borough",1593,0.45448838669177655,0.5455116133082235,0.7997489014438167,0.031387319522912745,0.060263653483992465,0.05273069679849341,0.0006277463904582549,0.044569993722536096,0.0389202762084118,0.08223477715003139,0.07846829880728186,0.062146892655367235,0.006905210295040804
"Alaska","Dillingham Census Area",4772,0.48302598491198656,0.5169740150880134,0.15088013411567477,0.008172673931265717,0.7288348700754401,0.010058675607711651,0.002514668901927913,0.03520536462699078,0.06978206202849958,0.07795473595976529,0.03730092204526404,0.04798826487845767,0.005658005029337804
"Alaska","Fairbanks North Star Borough",95593,0.4586109861600745,0.5413890138399255,0.7534965949389599,0.051782034249369724,0.0815959327565826,0.034427207013065814,0.006203383092904293,0.08359398700741687,0.05933488853786365,0.09684809557185149,0.04903078677309008,0.0467084409946335,0.007092569539610641
"Alaska","Haines Borough",2071,0.48816996619990344,0.5118300338000966,0.7971994205697731,0.00772573635924674,0.10043457267020763,0.012071463061323033,0,0.039111540318686626,0.05601158860453887,0.053597295992274266,0.05504587155963303,0.09319169483341382,0.009657170449058426
"Alaska","Hoonah-Angoon Census Area",2332,0.45240137221269294,0.5475986277873071,0.5038593481989708,0.01972555746140652,0.3704974271012007,0.007289879931389366,0.0008576329331046312,0.0686106346483705,0.04588336192109777,0.04502572898799314,0.04888507718696398,0.09519725557461406,0.018010291595197257
"Alaska","Juneau City and Borough",31973,0.4905701685797392,0.5094298314202609,0.6826071998248522,0.015325430832264723,0.11944453132330404,0.07037187627060332,0.012541832170894192,0.07124761517530416,0.05958152190911081,0.0701216651549745,0.06164576361304851,0.05742345103681231,0.01079035436149251
"Alaska","Kenai Peninsula Borough",59767,0.4758646075593555,0.5241353924406446,0.8272959994645874,0.009001622969197048,0.08054612076898623,0.01940870379975572,0.003162280188063647,0.04559372228821925,0.058309769605300585,0.059330399718908425,0.055314805829303794,0.07475697291147289,0.012682584034667961
"Alaska","Ketchikan Gateway Borough",13754,0.4861131307256071,0.5138868692743929,0.6657699578304493,0.010542387669041734,0.14199505598371384,0.08310309728079104,0.003708012214628472,0.05692889341282536,0.05809219136251272,0.06703504435073433,0.05663806892540352,0.06572633415733604,0.013959575396248364
"Alaska","Kodiak Island Borough",12787,0.46226636427621803,0.537733635723782,0.535387502932666,0.01431141002580746,0.12809885039493235,0.2355517322280441,0.00821146476890592,0.08743254868225542,0.05427387190114961,0.07405959177289434,0.049659810745288184,0.053022601079221084,0.007507624931571127
"Alaska","Kusilvak Census Area",8360,0.46830143540669855,0.5316985645933014,0.0354066985645933,0.010167464114832535,0.9211722488038278,0.004904306220095694,0.0003588516746411483,0.01638755980861244,0.08899521531100478,0.07236842105263158,0.03779904306220096,0.03014354066985646,0.004545454545454545
"Alaska","Lake and Peninsula Borough",1416,0.4887005649717514,0.5112994350282486,0.24152542372881355,0.01059322033898305,0.594632768361582,0.029661016949152543,0.005649717514124294,0.03036723163841808,0.06779661016949153,0.06497175141242938,0.0614406779661017,0.05296610169491525,0.007768361581920904
"Alaska","Matanuska-Susitna Borough",110686,0.4795909148401785,0.5204090851598214,0.818513633160472,0.013597022206963844,0.06971071318865982,0.01675008582837938,0.00487866577525613,0.055996241620439806,0.0689066367923676,0.06571743490595017,0.05867950779683068,0.0546952640803715,0.007525793686645104
"Alaska","Nome Census Area",9865,0.47349214394323363,0.5265078560567663,0.14738976178408514,0.007805372529143436,0.7590471363405981,0.016117587430309173,0.001926001013684744,0.022199695894576786,0.08099341104916372,0.07379624936644703,0.049873289406994425,0.03679675620881906,0.004156107450582869
"Alaska","North Slope Borough",10972,0.3851622311337951,0.6148377688662049,0.2982136347065257,0.016496536638716735,0.5520415603353992,0.05860371855632519,0.018866204885162233,0.042380605176813704,0.06553044112285819,0.06963179001093693,0.06079110462996719,0.03627415238789646,0.004101348888078746
"Alaska","Northwest Arctic Borough",7560,0.46005291005291005,0.53994708994709,0.11044973544973545,0.016005291005291005,0.7970899470899471,0.010714285714285714,0.002380952380952381,0.02619047619047619,0.0824074074074074,0.0664021164021164,0.043915343915343914,0.03201058201058201,0.008994708994708995
"Alaska","Petersburg Borough",3356,0.483015494636472,0.516984505363528,0.7371871275327772,0.01907032181168057,0.10637663885578069,0.052145411203814065,0.00834326579261025,0.054529201430274135,0.049761620977353996,0.04797377830750894,0.049761620977353996,0.08075089392133493,0.015494636471990465
"Alaska","Prince of Wales-Hyder Census Area",5729,0.4508640251352767,0.5491359748647233,0.46098795601326586,0.006807470762785826,0.4157793681270728,0.017978704835049746,0.005236515971373713,0.041717577238610574,0.05550706929656136,0.04992145226042939,0.05550706929656136,0.08395880607435853,0.010473031942747426
"Alaska","Sitka City and Borough",8407,0.4876888307362912,0.5123111692637088,0.6564767455691686,0.00939693112882122,0.15760675627453313,0.0783870584037112,0.0036874033543475675,0.0756512430117759,0.055429998810515045,0.07017961222790532,0.06328059950041633,0.06185321755679791,0.016295943856310217
"Alaska","Skagway Municipality",1132,0.4673144876325088,0.5326855123674912,0.8418727915194346,0.015901060070671377,0.05742049469964664,0.029151943462897525,0.0035335689045936395,0.06713780918727916,0.030035335689045935,0.06978798586572438,0.06713780918727916,0.0715547703180212,0.012367491166077738
"Alaska","Southeast Fairbanks Census Area",6970,0.44892395982783356,0.5510760401721664,0.7682926829268293,0.021377331420373027,0.11736011477761836,0.025968436154949783,0.010186513629842181,0.07245337159253945,0.05982783357245337,0.060401721664275466,0.05308464849354376,0.05738880918220947,0.00860832137733142
"Alaska","Wrangell City and Borough",2055,0.4686131386861314,0.5313868613138686,0.664720194647202,0.006812652068126521,0.1635036496350365,0.03454987834549878,0.00048661800486618007,0.035523114355231145,0.046228710462287104,0.058394160583941604,0.04817518248175182,0.0948905109489051,0.02335766423357664
"Alaska","Yakutat City and Borough",704,0.4318181818181818,0.5681818181818182,0.37357954545454547,0.019886363636363636,0.3778409090909091,0.07244318181818182,0.009943181818181818,0.06534090909090909,0.046875,0.07386363636363637,0.05539772727272727,0.06676136363636363,0.015625
"Alaska","Yukon-Koyukuk Census Area",5275,0.46729857819905213,0.5327014218009478,0.22597156398104265,0.01080568720379147,0.6921327014218009,0.005876777251184834,0.0017061611374407583,0.02995260663507109,0.06388625592417062,0.05554502369668247,0.050616113744075826,0.06388625592417062,0.008720379146919432
"Arizona","Apache County",65623,0.5042439388628986,0.4957560611371013,0.22589640827149018,0.006034469621931335,0.7452417597488685,0.0042972738216783745,0.0006247809457050119,0.07125550492967404,0.07757950718498087,0.06400195053563537,0.05242064520061564,0.05618456943449705,0.014278530393307225
"Arizona","Cochise County",126050,0.4878540261800873,0.5121459738199128,0.8733280444268148,0.04603728679095597,0.019285997619992067,0.02212614042046807,0.004157080523601745,0.358754462514875,0.06285600952003173,0.0603014676715589,0.04867116223720746,0.07122570408568028,0.02272114240380801
"Arizona","Coconino County",145052,0.5056669332377355,0.4943330667622646,0.6553236080853763,0.014967046300637013,0.2751978600777652,0.020951107189145963,0.0018200369522653945,0.14936022943496124,0.09768221051760748,0.07313928797948321,0.049761464853983396,0.05273281306014395,0.011161514491354824
"Arizona","Gila County",53589,0.4992629084327007,0.5007370915672993,0.7782380712459647,0.008322603519378977,0.18326522234040568,0.0094795573718487,0.0019033756927727705,0.19166246804381495,0.05118587769878147,0.04777099777939502,0.04260202653529642,0.09106346451697177,0.027785553005280933
"Arizona","Graham County",39050,0.46240717029449424,0.5375928297055058,0.8194622279129321,0.019462227912932138,0.13060179257362356,0.00796414852752881,0.002407170294494238,0.3376440460947503,0.0756978233034571,0.07185659411011523,0.05736235595390525,0.04519846350832266,0.014417413572343149
"Arizona","Greenlee County",9404,0.4782007656316461,0.5217992343683538,0.8971714164185453,0.01945980433857933,0.045512547851977884,0.009464057847724373,0.001169715014887282,0.48989791578051894,0.0635899617184177,0.07464908549553381,0.05423224159931944,0.05061675882603148,0.01882177796682263
"Arizona","La Paz County",16408,0.4853729887859581,0.514627011214042,0.7536567528035105,0.012615797172111165,0.1839346660165773,0.01182350073135056,0.00280351048269137,0.2861409068746953,0.0439419795221843,0.043515358361774746,0.03723793271574841,0.07868113115553389,0.055216967333008286
"Arizona","Maricopa County",4496588,0.5029511264985806,0.4970488735014193,0.8198313921577872,0.06679842582865052,0.029487469165509494,0.0480466522616704,0.0029842627343221128,0.3195091478249731,0.0677653812179368,0.07268310994914366,0.06109209916496686,0.0491539362734589,0.01625454678080358
"Arizona","Mohave County",217692,0.4921494588684931,0.5078505411315068,0.9114804402550393,0.01406574426253606,0.03076364772247028,0.01384524925123569,0.0027424067030483437,0.17699318302923397,0.04578027672123918,0.048894768755856896,0.045688403799864025,0.09465207724675229,0.028595446778016648
"Arizona","Navajo County",108147,0.49588985362515836,0.5041101463748416,0.5108047379955061,0.01086484137331595,0.44561568975561044,0.006953498478922208,0.0018493347018410126,0.12114991631760474,0.07095897250963966,0.058078356311317005,0.05181835834558517,0.06619693565239905,0.014766937594200487
"Arizona","Pima County",1052030,0.5054760795794797,0.49452392042052035,0.8432240525460301,0.043803883919660086,0.04459093371862019,0.03333650181078486,0.002494225449844586,0.38494339515032844,0.0659211239223216,0.06863777648926361,0.05351368306987443,0.061969715692518273,0.0224242654677148
"Arizona","Pinal County",449557,0.4803217389563504,0.5196782610436497,0.8197647906717057,0.05803713433446704,0.06479044926449816,0.019766125318925076,0.0042553002177699376,0.3141937507368365,0.060435050505275194,0.06425436596471637,0.05797929962162751,0.06255491517204714,0.016805432903947665
"Arizona","Santa Cruz County",47883,0.5144623352755675,0.4855376647244325,0.9534072635382077,0.01090157258317148,0.015015767600192135,0.008834032955328613,0.001357475513230165,0.8265355136478499,0.0756635966835829,0.060230144310089176,0.055823569951757405,0.05966626986613203,0.018106634922623897
"Arizona","Yavapai County",242253,0.5079152786549599,0.4920847213450401,0.9291979872282283,0.0097088580946366,0.02198940776791206,0.013250609899567807,0.0017048292487605932,0.15347178363116246,0.04810260347653073,0.04453608417646015,0.0451016086488093,0.10542697097662361,0.029110062620483546
"Arizona","Yuma County",206990,0.48157398908159815,0.5184260109184019,0.908628436156336,0.026866032175467413,0.02488526015749553,0.015411372530073917,0.002686120102420407,0.654587178124547,0.0710275858737137,0.07226919174839365,0.047659307212908834,0.04869800473452824,0.0249239093676023
"Arkansas","Arkansas County",16722,0.5146513574931229,0.48534864250687715,0.7116373639516804,0.25272096639158,0.004724315273292669,0.008192799904317665,0.0006578160507116373,0.0388111469919866,0.05890443726826935,0.058426025595024515,0.06010046645138142,0.06620021528525297,0.021947135510106446
"Arkansas","Ashley County",18674,0.5108707293563243,0.4891292706436757,0.7271072078826175,0.24327942593980936,0.008889364892363714,0.003373674627824783,0.001071007818357074,0.06318946128306736,0.06126164721002463,0.05430009639070365,0.060565492128092535,0.06120809681910678,0.02099175323979865
